"fue","MUE"
"fue 1","MUE_15"
"fue 6","MUE_21"
"fue 7","MUE_19"
"fue 8","MUE_29"
"fue 16","MUE_17"
"fue 17","MUE_27"
"fue 18","MUE_2"
"fue 20","MUE_13"
"fue 21","MUE_9"
"fue 25","MUE_11"
"fue 29","MUE_6"
"fue 31","MUE_33"
"fue 32","MUE_32"
"fue 37","MUE_7"
"fue 43","MUE_24"
"fue 44","MUE_1"
"fue 46","MUE_5"
"fue 49","MUE_16"
"fue 51","MUE_3"
"fue 52","MUE_8"
"fue 53","MUE_10"
"fue 55","MUE_18"
"fue 58","MUE_28"
"fue 60","MUE_25"
"fue 61","MUE_22"
"fue 62","MUE_31"
"fue 63","MUE_36"
"fue 64","MUE_30"
"fue 66","MUE_4"
"fue 67","MUE_26"
"fue 71","MUE_14"
"fue 73","MUE_35"
"fue 76","MUE_23"
"fue 82","MUE_20"
"fue 83","MUE_34"
"fue 84","MUE_12"
