"fue","MUE"
"fue 6","MUE_6"
"fue 10","MUE_24"
"fue 14","MUE_18"
"fue 18","MUE_11"
"fue 20","MUE_34"
"fue 21","MUE_8"
"fue 26","MUE_19"
"fue 27","MUE_23"
"fue 28","MUE_32"
"fue 29","MUE_22"
"fue 33","MUE_12"
"fue 40","MUE_21"
"fue 41","MUE_15"
"fue 44","MUE_30"
"fue 45","MUE_31"
"fue 46","MUE_13"
"fue 49","MUE_10"
"fue 51","MUE_17"
"fue 52","MUE_29"
"fue 57","MUE_4"
"fue 58","MUE_26"
"fue 59","MUE_20"
"fue 61","MUE_9"
"fue 64","MUE_2"
"fue 69","MUE_16"
"fue 73","MUE_28"
"fue 76","MUE_5"
"fue 78","MUE_1"
"fue 79","MUE_27"
"fue 81","MUE_3"
"fue 85","MUE_14"
"fue 94","MUE_33"
"fue 97","MUE_25"
"fue 106","MUE_35"
"fue 115","MUE_36"
"fue 118","MUE_7"
