"fue","MUE"
"fue 4","MUE_9"
"fue 11","MUE_27"
"fue 12","MUE_3"
"fue 13","MUE_29"
"fue 15","MUE_20"
"fue 16","MUE_21"
"fue 17","MUE_11"
"fue 18","MUE_23"
"fue 19","MUE_25"
"fue 23","MUE_35"
"fue 25","MUE_31"
"fue 26","MUE_19"
"fue 31","MUE_8"
"fue 32","MUE_36"
"fue 34","MUE_18"
"fue 35","MUE_1"
"fue 38","MUE_14"
"fue 39","MUE_22"
"fue 40","MUE_15"
"fue 42","MUE_17"
"fue 43","MUE_30"
"fue 53","MUE_6"
"fue 54","MUE_4"
"fue 56","MUE_28"
"fue 57","MUE_13"
"fue 64","MUE_34"
"fue 68","MUE_33"
"fue 71","MUE_12"
"fue 73","MUE_7"
"fue 75","MUE_16"
"fue 82","MUE_2"
"fue 84","MUE_24"
"fue 88","MUE_5"
"fue 91","MUE_10"
"fue 93","MUE_32"
"fue 94","MUE_26"
