"fue","MUE"
"fue 2","MUE_12"
"fue 4","MUE_35"
"fue 6","MUE_3"
"fue 7","MUE_31"
"fue 11","MUE_36"
"fue 12","MUE_16"
"fue 15","MUE_9"
"fue 16","MUE_11"
"fue 17","MUE_34"
"fue 19","MUE_26"
"fue 20","MUE_27"
"fue 23","MUE_33"
"fue 24","MUE_21"
"fue 25","MUE_19"
"fue 37","MUE_25"
"fue 39","MUE_30"
"fue 43","MUE_20"
"fue 44","MUE_5"
"fue 45","MUE_1"
"fue 49","MUE_10"
"fue 51","MUE_32"
"fue 52","MUE_23"
"fue 53","MUE_28"
"fue 54","MUE_22"
"fue 57","MUE_15"
"fue 58","MUE_17"
"fue 59","MUE_6"
"fue 61","MUE_2"
"fue 63","MUE_4"
"fue 64","MUE_18"
"fue 65","MUE_7"
"fue 66","MUE_14"
"fue 67","MUE_13"
"fue 68","MUE_8"
"fue 69","MUE_29"
"fue 71","MUE_24"
