"fue","MUE"
"fue 3","MUE_8"
"fue 5","MUE_1"
"fue 6","MUE_27"
"fue 8","MUE_22"
"fue 10","MUE_4"
"fue 14","MUE_36"
"fue 15","MUE_13"
"fue 16","MUE_34"
"fue 28","MUE_12"
"fue 29","MUE_29"
"fue 41","MUE_17"
"fue 44","MUE_19"
"fue 46","MUE_35"
"fue 49","MUE_24"
"fue 53","MUE_25"
"fue 54","MUE_2"
"fue 57","MUE_10"
"fue 60","MUE_26"
"fue 63","MUE_23"
"fue 64","MUE_5"
"fue 68","MUE_18"
"fue 71","MUE_16"
"fue 75","MUE_15"
"fue 76","MUE_3"
"fue 77","MUE_6"
"fue 81","MUE_9"
"fue 82","MUE_11"
"fue 83","MUE_20"
"fue 84","MUE_14"
"fue 86","MUE_31"
"fue 90","MUE_30"
"fue 94","MUE_21"
"fue 98","MUE_33"
"fue 99","MUE_32"
"fue 106","MUE_28"
"fue 107","MUE_7"
