"fue","MUE"
"fue 1","MUE_12"
"fue 2","MUE_9"
"fue 3","MUE_29"
"fue 4","MUE_11"
"fue 6","MUE_5"
"fue 7","MUE_1"
"fue 9","MUE_20"
"fue 10","MUE_25"
"fue 11","MUE_34"
"fue 12","MUE_4"
"fue 13","MUE_26"
"fue 16","MUE_7"
"fue 18","MUE_36"
"fue 19","MUE_18"
"fue 24","MUE_23"
"fue 29","MUE_24"
"fue 39","MUE_14"
"fue 41","MUE_22"
"fue 42","MUE_13"
"fue 43","MUE_3"
"fue 44","MUE_27"
"fue 46","MUE_32"
"fue 50","MUE_6"
"fue 54","MUE_35"
"fue 55","MUE_30"
"fue 60","MUE_31"
"fue 63","MUE_15"
"fue 64","MUE_21"
"fue 67","MUE_19"
"fue 68","MUE_10"
"fue 69","MUE_28"
"fue 72","MUE_8"
"fue 73","MUE_2"
"fue 74","MUE_16"
"fue 77","MUE_33"
"fue 81","MUE_17"
