"fue","MUE"
"fue 2","MUE_6"
"fue 5","MUE_16"
"fue 7","MUE_20"
"fue 8","MUE_28"
"fue 12","MUE_35"
"fue 14","MUE_32"
"fue 17","MUE_1"
"fue 19","MUE_4"
"fue 20","MUE_17"
"fue 21","MUE_29"
"fue 23","MUE_15"
"fue 24","MUE_25"
"fue 26","MUE_31"
"fue 27","MUE_7"
"fue 31","MUE_23"
"fue 32","MUE_36"
"fue 33","MUE_24"
"fue 34","MUE_19"
"fue 39","MUE_13"
"fue 43","MUE_3"
"fue 45","MUE_22"
"fue 47","MUE_2"
"fue 49","MUE_8"
"fue 50","MUE_14"
"fue 51","MUE_27"
"fue 53","MUE_5"
"fue 55","MUE_33"
"fue 65","MUE_9"
"fue 69","MUE_11"
"fue 70","MUE_12"
"fue 74","MUE_18"
"fue 75","MUE_30"
"fue 76","MUE_21"
"fue 81","MUE_26"
"fue 82","MUE_10"
"fue 84","MUE_34"
