"fue","MUE"
"fue 1","MUE_19"
"fue 5","MUE_33"
"fue 7","MUE_1"
"fue 8","MUE_22"
"fue 9","MUE_31"
"fue 14","MUE_32"
"fue 15","MUE_29"
"fue 17","MUE_20"
"fue 18","MUE_25"
"fue 20","MUE_5"
"fue 22","MUE_3"
"fue 23","MUE_6"
"fue 27","MUE_27"
"fue 28","MUE_26"
"fue 29","MUE_7"
"fue 30","MUE_16"
"fue 31","MUE_17"
"fue 35","MUE_14"
"fue 37","MUE_36"
"fue 40","MUE_30"
"fue 42","MUE_21"
"fue 47","MUE_9"
"fue 48","MUE_4"
"fue 51","MUE_11"
"fue 52","MUE_34"
"fue 59","MUE_2"
"fue 61","MUE_10"
"fue 65","MUE_24"
"fue 66","MUE_13"
"fue 67","MUE_8"
"fue 72","MUE_23"
"fue 73","MUE_28"
"fue 75","MUE_18"
"fue 77","MUE_35"
"fue 83","MUE_15"
"fue 84","MUE_12"
