"fue","MUE"
"fue 1","MUE_25"
"fue 3","MUE_33"
"fue 6","MUE_13"
"fue 12","MUE_9"
"fue 16","MUE_4"
"fue 19","MUE_20"
"fue 20","MUE_5"
"fue 21","MUE_24"
"fue 24","MUE_7"
"fue 26","MUE_36"
"fue 31","MUE_6"
"fue 33","MUE_16"
"fue 34","MUE_29"
"fue 35","MUE_26"
"fue 37","MUE_30"
"fue 38","MUE_27"
"fue 41","MUE_28"
"fue 43","MUE_34"
"fue 47","MUE_18"
"fue 48","MUE_10"
"fue 53","MUE_11"
"fue 59","MUE_14"
"fue 63","MUE_3"
"fue 70","MUE_32"
"fue 72","MUE_22"
"fue 73","MUE_12"
"fue 74","MUE_15"
"fue 76","MUE_35"
"fue 77","MUE_17"
"fue 80","MUE_31"
"fue 81","MUE_8"
"fue 82","MUE_21"
"fue 84","MUE_23"
"fue 85","MUE_19"
"fue 89","MUE_1"
"fue 90","MUE_2"
