"fue","MUE"
"fue 2","MUE_19"
"fue 3","MUE_18"
"fue 4","MUE_13"
"fue 7","MUE_16"
"fue 8","MUE_6"
"fue 9","MUE_35"
"fue 11","MUE_7"
"fue 12","MUE_36"
"fue 14","MUE_24"
"fue 15","MUE_32"
"fue 17","MUE_29"
"fue 18","MUE_30"
"fue 26","MUE_25"
"fue 27","MUE_1"
"fue 29","MUE_22"
"fue 30","MUE_17"
"fue 31","MUE_20"
"fue 32","MUE_28"
"fue 36","MUE_34"
"fue 38","MUE_31"
"fue 40","MUE_2"
"fue 41","MUE_27"
"fue 48","MUE_9"
"fue 55","MUE_14"
"fue 59","MUE_4"
"fue 62","MUE_33"
"fue 63","MUE_8"
"fue 65","MUE_11"
"fue 66","MUE_10"
"fue 68","MUE_21"
"fue 73","MUE_26"
"fue 74","MUE_23"
"fue 77","MUE_5"
"fue 80","MUE_12"
"fue 81","MUE_15"
"fue 84","MUE_3"
