"fue","MUE"
"fue 1","MUE_23"
"fue 3","MUE_25"
"fue 7","MUE_4"
"fue 8","MUE_34"
"fue 10","MUE_24"
"fue 11","MUE_18"
"fue 12","MUE_33"
"fue 13","MUE_7"
"fue 17","MUE_20"
"fue 18","MUE_14"
"fue 19","MUE_5"
"fue 21","MUE_13"
"fue 24","MUE_19"
"fue 26","MUE_31"
"fue 27","MUE_11"
"fue 28","MUE_29"
"fue 31","MUE_15"
"fue 32","MUE_36"
"fue 33","MUE_26"
"fue 36","MUE_10"
"fue 37","MUE_17"
"fue 38","MUE_9"
"fue 39","MUE_3"
"fue 40","MUE_28"
"fue 41","MUE_21"
"fue 42","MUE_6"
"fue 44","MUE_22"
"fue 46","MUE_35"
"fue 48","MUE_1"
"fue 50","MUE_12"
"fue 51","MUE_2"
"fue 54","MUE_32"
"fue 55","MUE_30"
"fue 58","MUE_16"
"fue 59","MUE_27"
"fue 60","MUE_8"
