"fue","MUE"
"fue 1","MUE_17"
"fue 3","MUE_27"
"fue 5","MUE_22"
"fue 8","MUE_32"
"fue 12","MUE_5"
"fue 18","MUE_36"
"fue 19","MUE_33"
"fue 21","MUE_10"
"fue 24","MUE_28"
"fue 28","MUE_30"
"fue 31","MUE_29"
"fue 32","MUE_19"
"fue 33","MUE_8"
"fue 34","MUE_14"
"fue 36","MUE_21"
"fue 37","MUE_24"
"fue 38","MUE_3"
"fue 44","MUE_11"
"fue 48","MUE_25"
"fue 53","MUE_35"
"fue 56","MUE_15"
"fue 58","MUE_23"
"fue 59","MUE_12"
"fue 61","MUE_6"
"fue 62","MUE_16"
"fue 65","MUE_26"
"fue 67","MUE_2"
"fue 69","MUE_18"
"fue 70","MUE_7"
"fue 74","MUE_34"
"fue 76","MUE_1"
"fue 77","MUE_31"
"fue 82","MUE_9"
"fue 83","MUE_13"
"fue 86","MUE_4"
"fue 89","MUE_20"
