"fue","MUE"
"fue 2","MUE_29"
"fue 3","MUE_27"
"fue 6","MUE_14"
"fue 11","MUE_19"
"fue 12","MUE_13"
"fue 13","MUE_7"
"fue 16","MUE_34"
"fue 28","MUE_26"
"fue 34","MUE_15"
"fue 39","MUE_12"
"fue 44","MUE_22"
"fue 46","MUE_16"
"fue 49","MUE_11"
"fue 53","MUE_4"
"fue 54","MUE_3"
"fue 55","MUE_33"
"fue 56","MUE_31"
"fue 58","MUE_8"
"fue 59","MUE_6"
"fue 60","MUE_9"
"fue 61","MUE_32"
"fue 65","MUE_36"
"fue 76","MUE_24"
"fue 77","MUE_20"
"fue 80","MUE_5"
"fue 89","MUE_35"
"fue 92","MUE_1"
"fue 93","MUE_2"
"fue 96","MUE_25"
"fue 99","MUE_18"
"fue 102","MUE_28"
"fue 103","MUE_10"
"fue 105","MUE_17"
"fue 107","MUE_23"
"fue 117","MUE_30"
"fue 118","MUE_21"
