"fue","MUE"
"fue 1","MUE_14"
"fue 2","MUE_18"
"fue 3","MUE_21"
"fue 4","MUE_34"
"fue 8","MUE_31"
"fue 11","MUE_3"
"fue 16","MUE_5"
"fue 18","MUE_13"
"fue 21","MUE_20"
"fue 22","MUE_16"
"fue 23","MUE_30"
"fue 24","MUE_27"
"fue 25","MUE_33"
"fue 30","MUE_32"
"fue 32","MUE_1"
"fue 33","MUE_36"
"fue 34","MUE_25"
"fue 37","MUE_28"
"fue 38","MUE_10"
"fue 39","MUE_12"
"fue 40","MUE_23"
"fue 41","MUE_9"
"fue 43","MUE_29"
"fue 45","MUE_22"
"fue 46","MUE_15"
"fue 48","MUE_4"
"fue 50","MUE_17"
"fue 54","MUE_19"
"fue 55","MUE_6"
"fue 56","MUE_11"
"fue 58","MUE_2"
"fue 59","MUE_26"
"fue 61","MUE_7"
"fue 62","MUE_8"
"fue 69","MUE_35"
"fue 72","MUE_24"
