"fue","MUE"
"fue 2","MUE_16"
"fue 3","MUE_6"
"fue 6","MUE_19"
"fue 8","MUE_32"
"fue 9","MUE_31"
"fue 11","MUE_23"
"fue 16","MUE_15"
"fue 18","MUE_3"
"fue 19","MUE_22"
"fue 24","MUE_34"
"fue 25","MUE_21"
"fue 27","MUE_26"
"fue 29","MUE_27"
"fue 31","MUE_8"
"fue 32","MUE_17"
"fue 35","MUE_30"
"fue 36","MUE_33"
"fue 38","MUE_4"
"fue 43","MUE_11"
"fue 47","MUE_29"
"fue 48","MUE_18"
"fue 49","MUE_1"
"fue 50","MUE_24"
"fue 52","MUE_25"
"fue 55","MUE_5"
"fue 56","MUE_12"
"fue 57","MUE_13"
"fue 61","MUE_2"
"fue 63","MUE_20"
"fue 64","MUE_7"
"fue 65","MUE_9"
"fue 66","MUE_35"
"fue 67","MUE_14"
"fue 68","MUE_28"
"fue 70","MUE_10"
"fue 72","MUE_36"
