"fue","MUE"
"fue 1","MUE_18"
"fue 5","MUE_30"
"fue 7","MUE_1"
"fue 8","MUE_32"
"fue 12","MUE_21"
"fue 13","MUE_13"
"fue 17","MUE_10"
"fue 18","MUE_14"
"fue 19","MUE_25"
"fue 20","MUE_20"
"fue 25","MUE_15"
"fue 27","MUE_6"
"fue 29","MUE_17"
"fue 30","MUE_35"
"fue 32","MUE_8"
"fue 33","MUE_3"
"fue 34","MUE_5"
"fue 36","MUE_11"
"fue 39","MUE_24"
"fue 41","MUE_9"
"fue 47","MUE_33"
"fue 48","MUE_16"
"fue 49","MUE_22"
"fue 51","MUE_7"
"fue 56","MUE_2"
"fue 58","MUE_34"
"fue 60","MUE_12"
"fue 61","MUE_4"
"fue 62","MUE_26"
"fue 67","MUE_36"
"fue 68","MUE_23"
"fue 71","MUE_28"
"fue 74","MUE_31"
"fue 75","MUE_19"
"fue 79","MUE_29"
"fue 84","MUE_27"
