"fue","MUE"
"fue 2","MUE_8"
"fue 4","MUE_5"
"fue 5","MUE_7"
"fue 7","MUE_16"
"fue 14","MUE_21"
"fue 17","MUE_36"
"fue 20","MUE_2"
"fue 29","MUE_13"
"fue 30","MUE_31"
"fue 33","MUE_20"
"fue 34","MUE_23"
"fue 35","MUE_26"
"fue 41","MUE_11"
"fue 51","MUE_27"
"fue 55","MUE_6"
"fue 56","MUE_32"
"fue 60","MUE_14"
"fue 64","MUE_4"
"fue 65","MUE_1"
"fue 66","MUE_33"
"fue 68","MUE_30"
"fue 71","MUE_15"
"fue 72","MUE_28"
"fue 78","MUE_25"
"fue 85","MUE_22"
"fue 89","MUE_29"
"fue 91","MUE_12"
"fue 94","MUE_9"
"fue 97","MUE_18"
"fue 98","MUE_10"
"fue 100","MUE_24"
"fue 101","MUE_35"
"fue 102","MUE_19"
"fue 107","MUE_3"
"fue 111","MUE_17"
"fue 113","MUE_34"
