"fue","MUE"
"fue 2","MUE_31"
"fue 4","MUE_18"
"fue 7","MUE_30"
"fue 8","MUE_16"
"fue 9","MUE_22"
"fue 10","MUE_20"
"fue 13","MUE_12"
"fue 19","MUE_14"
"fue 20","MUE_27"
"fue 21","MUE_24"
"fue 22","MUE_36"
"fue 23","MUE_6"
"fue 25","MUE_33"
"fue 28","MUE_21"
"fue 29","MUE_19"
"fue 32","MUE_26"
"fue 33","MUE_1"
"fue 35","MUE_3"
"fue 39","MUE_9"
"fue 41","MUE_15"
"fue 42","MUE_13"
"fue 43","MUE_11"
"fue 44","MUE_34"
"fue 46","MUE_23"
"fue 48","MUE_5"
"fue 51","MUE_10"
"fue 53","MUE_28"
"fue 54","MUE_7"
"fue 55","MUE_32"
"fue 57","MUE_17"
"fue 60","MUE_35"
"fue 61","MUE_2"
"fue 62","MUE_8"
"fue 63","MUE_25"
"fue 66","MUE_4"
"fue 68","MUE_29"
