"fue","MUE"
"fue 2","MUE_16"
"fue 3","MUE_19"
"fue 4","MUE_3"
"fue 8","MUE_12"
"fue 9","MUE_1"
"fue 10","MUE_8"
"fue 13","MUE_2"
"fue 19","MUE_10"
"fue 20","MUE_29"
"fue 21","MUE_20"
"fue 22","MUE_36"
"fue 27","MUE_22"
"fue 41","MUE_6"
"fue 43","MUE_34"
"fue 46","MUE_21"
"fue 47","MUE_11"
"fue 52","MUE_17"
"fue 53","MUE_28"
"fue 55","MUE_25"
"fue 59","MUE_24"
"fue 62","MUE_31"
"fue 64","MUE_4"
"fue 70","MUE_32"
"fue 80","MUE_23"
"fue 83","MUE_26"
"fue 85","MUE_33"
"fue 86","MUE_13"
"fue 91","MUE_30"
"fue 93","MUE_15"
"fue 94","MUE_5"
"fue 101","MUE_35"
"fue 102","MUE_14"
"fue 103","MUE_27"
"fue 104","MUE_7"
"fue 106","MUE_18"
"fue 107","MUE_9"
