"fue","MUE"
"fue 3","MUE_18"
"fue 5","MUE_3"
"fue 6","MUE_1"
"fue 8","MUE_22"
"fue 13","MUE_27"
"fue 17","MUE_17"
"fue 20","MUE_32"
"fue 21","MUE_14"
"fue 22","MUE_16"
"fue 24","MUE_4"
"fue 25","MUE_11"
"fue 29","MUE_2"
"fue 32","MUE_20"
"fue 33","MUE_33"
"fue 34","MUE_24"
"fue 35","MUE_10"
"fue 37","MUE_21"
"fue 39","MUE_25"
"fue 40","MUE_29"
"fue 42","MUE_19"
"fue 48","MUE_6"
"fue 49","MUE_28"
"fue 50","MUE_9"
"fue 53","MUE_23"
"fue 57","MUE_12"
"fue 59","MUE_34"
"fue 60","MUE_8"
"fue 62","MUE_31"
"fue 67","MUE_35"
"fue 68","MUE_26"
"fue 69","MUE_15"
"fue 71","MUE_13"
"fue 76","MUE_5"
"fue 80","MUE_30"
"fue 81","MUE_7"
"fue 82","MUE_36"
