"fue","MUE"
"fue 2","MUE_2"
"fue 3","MUE_13"
"fue 4","MUE_26"
"fue 6","MUE_23"
"fue 9","MUE_9"
"fue 10","MUE_8"
"fue 19","MUE_33"
"fue 21","MUE_25"
"fue 22","MUE_5"
"fue 26","MUE_31"
"fue 34","MUE_29"
"fue 35","MUE_24"
"fue 37","MUE_1"
"fue 38","MUE_34"
"fue 41","MUE_32"
"fue 43","MUE_36"
"fue 45","MUE_27"
"fue 51","MUE_3"
"fue 52","MUE_10"
"fue 53","MUE_12"
"fue 55","MUE_20"
"fue 57","MUE_6"
"fue 58","MUE_28"
"fue 69","MUE_14"
"fue 70","MUE_19"
"fue 81","MUE_30"
"fue 90","MUE_16"
"fue 94","MUE_22"
"fue 98","MUE_7"
"fue 99","MUE_4"
"fue 103","MUE_11"
"fue 108","MUE_35"
"fue 109","MUE_18"
"fue 113","MUE_21"
"fue 116","MUE_15"
"fue 119","MUE_17"
