"fue","MUE"
"fue 2","MUE_20"
"fue 4","MUE_27"
"fue 8","MUE_10"
"fue 12","MUE_16"
"fue 15","MUE_1"
"fue 17","MUE_31"
"fue 19","MUE_22"
"fue 25","MUE_15"
"fue 26","MUE_17"
"fue 29","MUE_35"
"fue 32","MUE_21"
"fue 36","MUE_8"
"fue 38","MUE_32"
"fue 45","MUE_33"
"fue 50","MUE_12"
"fue 51","MUE_9"
"fue 52","MUE_30"
"fue 57","MUE_3"
"fue 58","MUE_13"
"fue 59","MUE_36"
"fue 61","MUE_18"
"fue 63","MUE_4"
"fue 68","MUE_26"
"fue 69","MUE_2"
"fue 71","MUE_34"
"fue 77","MUE_25"
"fue 80","MUE_28"
"fue 81","MUE_11"
"fue 84","MUE_6"
"fue 85","MUE_29"
"fue 88","MUE_7"
"fue 89","MUE_14"
"fue 93","MUE_23"
"fue 96","MUE_19"
"fue 99","MUE_5"
"fue 113","MUE_24"
