"fue","MUE"
"fue 1","MUE_27"
"fue 2","MUE_20"
"fue 7","MUE_1"
"fue 8","MUE_15"
"fue 15","MUE_3"
"fue 21","MUE_10"
"fue 27","MUE_34"
"fue 28","MUE_18"
"fue 30","MUE_30"
"fue 31","MUE_11"
"fue 37","MUE_24"
"fue 38","MUE_4"
"fue 41","MUE_21"
"fue 42","MUE_16"
"fue 46","MUE_28"
"fue 47","MUE_36"
"fue 48","MUE_33"
"fue 50","MUE_23"
"fue 51","MUE_12"
"fue 56","MUE_13"
"fue 57","MUE_6"
"fue 60","MUE_19"
"fue 61","MUE_26"
"fue 63","MUE_9"
"fue 67","MUE_31"
"fue 76","MUE_17"
"fue 78","MUE_5"
"fue 80","MUE_35"
"fue 85","MUE_8"
"fue 87","MUE_22"
"fue 88","MUE_32"
"fue 89","MUE_29"
"fue 94","MUE_25"
"fue 97","MUE_14"
"fue 98","MUE_7"
"fue 100","MUE_2"
