"fue","MUE"
"fue 1","MUE_9"
"fue 4","MUE_23"
"fue 5","MUE_18"
"fue 6","MUE_27"
"fue 7","MUE_29"
"fue 8","MUE_32"
"fue 10","MUE_5"
"fue 11","MUE_12"
"fue 13","MUE_1"
"fue 17","MUE_7"
"fue 24","MUE_36"
"fue 27","MUE_15"
"fue 29","MUE_10"
"fue 32","MUE_14"
"fue 37","MUE_13"
"fue 41","MUE_17"
"fue 42","MUE_35"
"fue 43","MUE_3"
"fue 45","MUE_2"
"fue 52","MUE_30"
"fue 56","MUE_25"
"fue 58","MUE_33"
"fue 63","MUE_34"
"fue 65","MUE_19"
"fue 68","MUE_26"
"fue 78","MUE_31"
"fue 79","MUE_20"
"fue 81","MUE_16"
"fue 82","MUE_11"
"fue 83","MUE_21"
"fue 84","MUE_24"
"fue 87","MUE_4"
"fue 90","MUE_6"
"fue 96","MUE_22"
"fue 97","MUE_8"
"fue 99","MUE_28"
