"fue","MUE"
"fue 1","MUE_3"
"fue 6","MUE_22"
"fue 7","MUE_29"
"fue 11","MUE_9"
"fue 14","MUE_5"
"fue 19","MUE_19"
"fue 20","MUE_30"
"fue 21","MUE_24"
"fue 22","MUE_4"
"fue 23","MUE_17"
"fue 24","MUE_23"
"fue 26","MUE_8"
"fue 30","MUE_20"
"fue 32","MUE_32"
"fue 40","MUE_15"
"fue 41","MUE_16"
"fue 42","MUE_11"
"fue 43","MUE_6"
"fue 47","MUE_27"
"fue 55","MUE_7"
"fue 62","MUE_21"
"fue 65","MUE_2"
"fue 67","MUE_13"
"fue 78","MUE_18"
"fue 83","MUE_31"
"fue 87","MUE_10"
"fue 92","MUE_1"
"fue 94","MUE_33"
"fue 95","MUE_25"
"fue 100","MUE_28"
"fue 103","MUE_36"
"fue 105","MUE_14"
"fue 112","MUE_35"
"fue 115","MUE_26"
"fue 118","MUE_12"
"fue 120","MUE_34"
