"fue","MUE"
"fue 1","MUE_30"
"fue 2","MUE_10"
"fue 3","MUE_14"
"fue 6","MUE_2"
"fue 7","MUE_20"
"fue 9","MUE_17"
"fue 10","MUE_33"
"fue 11","MUE_31"
"fue 13","MUE_12"
"fue 15","MUE_8"
"fue 16","MUE_36"
"fue 17","MUE_25"
"fue 18","MUE_1"
"fue 19","MUE_3"
"fue 20","MUE_26"
"fue 22","MUE_22"
"fue 23","MUE_6"
"fue 24","MUE_4"
"fue 25","MUE_13"
"fue 26","MUE_16"
"fue 27","MUE_21"
"fue 29","MUE_5"
"fue 31","MUE_29"
"fue 32","MUE_24"
"fue 33","MUE_27"
"fue 34","MUE_19"
"fue 35","MUE_7"
"fue 36","MUE_15"
"fue 37","MUE_11"
"fue 39","MUE_35"
"fue 41","MUE_28"
"fue 42","MUE_9"
"fue 44","MUE_23"
"fue 45","MUE_32"
"fue 46","MUE_34"
"fue 48","MUE_18"
