"fue","MUE"
"fue 1","MUE_26"
"fue 3","MUE_17"
"fue 5","MUE_25"
"fue 7","MUE_22"
"fue 8","MUE_31"
"fue 9","MUE_11"
"fue 10","MUE_23"
"fue 11","MUE_30"
"fue 12","MUE_14"
"fue 20","MUE_18"
"fue 26","MUE_34"
"fue 31","MUE_21"
"fue 36","MUE_1"
"fue 37","MUE_28"
"fue 38","MUE_24"
"fue 42","MUE_4"
"fue 45","MUE_6"
"fue 47","MUE_19"
"fue 49","MUE_33"
"fue 55","MUE_15"
"fue 56","MUE_5"
"fue 57","MUE_20"
"fue 58","MUE_35"
"fue 61","MUE_36"
"fue 65","MUE_8"
"fue 69","MUE_12"
"fue 77","MUE_16"
"fue 85","MUE_13"
"fue 87","MUE_7"
"fue 88","MUE_3"
"fue 95","MUE_27"
"fue 96","MUE_10"
"fue 99","MUE_29"
"fue 100","MUE_32"
"fue 110","MUE_2"
"fue 113","MUE_9"
