"fue","MUE"
"fue 3","MUE_31"
"fue 7","MUE_33"
"fue 8","MUE_10"
"fue 9","MUE_12"
"fue 10","MUE_15"
"fue 11","MUE_23"
"fue 12","MUE_7"
"fue 16","MUE_30"
"fue 18","MUE_34"
"fue 20","MUE_26"
"fue 22","MUE_28"
"fue 25","MUE_22"
"fue 26","MUE_32"
"fue 27","MUE_20"
"fue 28","MUE_6"
"fue 31","MUE_36"
"fue 32","MUE_8"
"fue 33","MUE_19"
"fue 35","MUE_29"
"fue 37","MUE_9"
"fue 38","MUE_11"
"fue 39","MUE_2"
"fue 40","MUE_16"
"fue 41","MUE_25"
"fue 43","MUE_13"
"fue 47","MUE_18"
"fue 48","MUE_24"
"fue 49","MUE_1"
"fue 51","MUE_4"
"fue 52","MUE_27"
"fue 53","MUE_5"
"fue 54","MUE_3"
"fue 59","MUE_21"
"fue 60","MUE_35"
"fue 61","MUE_14"
"fue 64","MUE_17"
