"fue","MUE"
"fue 2","MUE_13"
"fue 3","MUE_25"
"fue 5","MUE_14"
"fue 6","MUE_2"
"fue 7","MUE_4"
"fue 10","MUE_5"
"fue 12","MUE_10"
"fue 13","MUE_35"
"fue 17","MUE_29"
"fue 18","MUE_11"
"fue 19","MUE_34"
"fue 21","MUE_26"
"fue 23","MUE_6"
"fue 24","MUE_15"
"fue 25","MUE_33"
"fue 27","MUE_28"
"fue 28","MUE_7"
"fue 30","MUE_31"
"fue 31","MUE_23"
"fue 32","MUE_36"
"fue 33","MUE_32"
"fue 34","MUE_16"
"fue 35","MUE_17"
"fue 38","MUE_1"
"fue 44","MUE_24"
"fue 50","MUE_20"
"fue 54","MUE_21"
"fue 57","MUE_27"
"fue 58","MUE_8"
"fue 59","MUE_12"
"fue 60","MUE_30"
"fue 61","MUE_19"
"fue 67","MUE_22"
"fue 68","MUE_9"
"fue 69","MUE_18"
"fue 71","MUE_3"
