"fue","MUE"
"fue 3","MUE_19"
"fue 4","MUE_33"
"fue 5","MUE_7"
"fue 6","MUE_17"
"fue 7","MUE_3"
"fue 9","MUE_11"
"fue 11","MUE_31"
"fue 12","MUE_23"
"fue 13","MUE_26"
"fue 14","MUE_15"
"fue 15","MUE_16"
"fue 17","MUE_6"
"fue 18","MUE_32"
"fue 19","MUE_13"
"fue 20","MUE_4"
"fue 21","MUE_2"
"fue 23","MUE_34"
"fue 25","MUE_14"
"fue 26","MUE_21"
"fue 27","MUE_22"
"fue 28","MUE_28"
"fue 29","MUE_27"
"fue 30","MUE_5"
"fue 32","MUE_24"
"fue 34","MUE_9"
"fue 39","MUE_10"
"fue 40","MUE_35"
"fue 41","MUE_30"
"fue 42","MUE_25"
"fue 44","MUE_1"
"fue 45","MUE_36"
"fue 46","MUE_18"
"fue 48","MUE_20"
"fue 49","MUE_8"
"fue 50","MUE_12"
"fue 53","MUE_29"
