"fue","MUE"
"fue 1","MUE_22"
"fue 2","MUE_31"
"fue 4","MUE_2"
"fue 10","MUE_21"
"fue 11","MUE_36"
"fue 12","MUE_7"
"fue 15","MUE_1"
"fue 16","MUE_32"
"fue 19","MUE_11"
"fue 20","MUE_25"
"fue 23","MUE_10"
"fue 24","MUE_29"
"fue 25","MUE_13"
"fue 28","MUE_15"
"fue 30","MUE_19"
"fue 32","MUE_34"
"fue 33","MUE_4"
"fue 36","MUE_35"
"fue 41","MUE_14"
"fue 42","MUE_6"
"fue 44","MUE_9"
"fue 50","MUE_3"
"fue 55","MUE_5"
"fue 57","MUE_24"
"fue 58","MUE_12"
"fue 59","MUE_17"
"fue 60","MUE_20"
"fue 62","MUE_23"
"fue 64","MUE_16"
"fue 71","MUE_28"
"fue 80","MUE_30"
"fue 86","MUE_18"
"fue 88","MUE_8"
"fue 90","MUE_33"
"fue 91","MUE_27"
"fue 96","MUE_26"
