"fue","MUE"
"fue 2","MUE_2"
"fue 3","MUE_24"
"fue 4","MUE_19"
"fue 5","MUE_7"
"fue 6","MUE_26"
"fue 8","MUE_5"
"fue 11","MUE_22"
"fue 14","MUE_4"
"fue 15","MUE_29"
"fue 16","MUE_17"
"fue 19","MUE_15"
"fue 23","MUE_35"
"fue 25","MUE_8"
"fue 27","MUE_3"
"fue 29","MUE_28"
"fue 32","MUE_1"
"fue 33","MUE_12"
"fue 34","MUE_6"
"fue 36","MUE_9"
"fue 39","MUE_34"
"fue 42","MUE_32"
"fue 48","MUE_14"
"fue 51","MUE_23"
"fue 52","MUE_36"
"fue 53","MUE_21"
"fue 54","MUE_10"
"fue 55","MUE_33"
"fue 56","MUE_11"
"fue 61","MUE_31"
"fue 62","MUE_25"
"fue 65","MUE_20"
"fue 66","MUE_27"
"fue 67","MUE_16"
"fue 68","MUE_30"
"fue 69","MUE_18"
"fue 71","MUE_13"
