"fue","MUE"
"fue 1","MUE 33"
"fue 6","MUE 6"
"fue 8","MUE 10"
"fue 10","MUE 9"
"fue 15","MUE 24"
"fue 17","MUE 36"
"fue 18","MUE 34"
"fue 19","MUE 17"
"fue 20","MUE 27"
"fue 21","MUE 5"
"fue 23","MUE 16"
"fue 24","MUE 28"
"fue 29","MUE 15"
"fue 30","MUE 12"
"fue 31","MUE 25"
"fue 33","MUE 35"
"fue 34","MUE 30"
"fue 38","MUE 18"
"fue 40","MUE 20"
"fue 41","MUE 29"
"fue 42","MUE 11"
"fue 45","MUE 4"
"fue 46","MUE 7"
"fue 47","MUE 2"
"fue 48","MUE 23"
"fue 50","MUE 22"
"fue 52","MUE 13"
"fue 57","MUE 1"
"fue 59","MUE 14"
"fue 62","MUE 31"
"fue 63","MUE 3"
"fue 64","MUE 21"
"fue 66","MUE 26"
"fue 67","MUE 19"
"fue 69","MUE 32"
"fue 72","MUE 8"
