"fue","MUE"
"fue 1","MUE 15"
"fue 2","MUE 6"
"fue 8","MUE 28"
"fue 10","MUE 4"
"fue 12","MUE 10"
"fue 14","MUE 22"
"fue 15","MUE 36"
"fue 18","MUE 9"
"fue 20","MUE 12"
"fue 21","MUE 23"
"fue 22","MUE 17"
"fue 23","MUE 29"
"fue 24","MUE 2"
"fue 25","MUE 25"
"fue 27","MUE 19"
"fue 28","MUE 13"
"fue 32","MUE 27"
"fue 34","MUE 30"
"fue 36","MUE 31"
"fue 39","MUE 18"
"fue 42","MUE 14"
"fue 43","MUE 20"
"fue 44","MUE 1"
"fue 46","MUE 16"
"fue 49","MUE 5"
"fue 52","MUE 35"
"fue 58","MUE 8"
"fue 59","MUE 26"
"fue 60","MUE 7"
"fue 61","MUE 21"
"fue 63","MUE 11"
"fue 66","MUE 33"
"fue 68","MUE 34"
"fue 69","MUE 3"
"fue 71","MUE 32"
"fue 72","MUE 24"
