"fue","MUE"
"fue 2","MUE 4"
"fue 3","MUE 30"
"fue 4","MUE 20"
"fue 6","MUE 15"
"fue 8","MUE 9"
"fue 9","MUE 8"
"fue 12","MUE 13"
"fue 14","MUE 3"
"fue 15","MUE 19"
"fue 16","MUE 5"
"fue 18","MUE 17"
"fue 19","MUE 7"
"fue 20","MUE 31"
"fue 22","MUE 28"
"fue 23","MUE 35"
"fue 24","MUE 36"
"fue 26","MUE 32"
"fue 32","MUE 22"
"fue 33","MUE 25"
"fue 34","MUE 11"
"fue 36","MUE 14"
"fue 37","MUE 34"
"fue 41","MUE 21"
"fue 43","MUE 12"
"fue 44","MUE 6"
"fue 46","MUE 26"
"fue 47","MUE 23"
"fue 49","MUE 18"
"fue 50","MUE 10"
"fue 55","MUE 24"
"fue 56","MUE 33"
"fue 57","MUE 27"
"fue 58","MUE 1"
"fue 62","MUE 16"
"fue 63","MUE 2"
"fue 64","MUE 29"
