"fue","MUE"
"fue 1","MUE 26"
"fue 2","MUE 18"
"fue 4","MUE 1"
"fue 5","MUE 19"
"fue 7","MUE 14"
"fue 8","MUE 27"
"fue 17","MUE 20"
"fue 19","MUE 15"
"fue 22","MUE 6"
"fue 24","MUE 9"
"fue 26","MUE 3"
"fue 27","MUE 21"
"fue 28","MUE 13"
"fue 29","MUE 4"
"fue 30","MUE 34"
"fue 31","MUE 24"
"fue 32","MUE 29"
"fue 33","MUE 16"
"fue 34","MUE 33"
"fue 36","MUE 12"
"fue 37","MUE 7"
"fue 38","MUE 25"
"fue 39","MUE 35"
"fue 41","MUE 22"
"fue 45","MUE 23"
"fue 47","MUE 2"
"fue 50","MUE 5"
"fue 51","MUE 31"
"fue 56","MUE 28"
"fue 61","MUE 10"
"fue 63","MUE 30"
"fue 64","MUE 11"
"fue 65","MUE 17"
"fue 66","MUE 36"
"fue 68","MUE 8"
"fue 70","MUE 32"
