"fue","MUE"
"fue 1","MUE 28"
"fue 4","MUE 25"
"fue 5","MUE 18"
"fue 6","MUE 1"
"fue 8","MUE 31"
"fue 10","MUE 34"
"fue 11","MUE 26"
"fue 17","MUE 14"
"fue 18","MUE 19"
"fue 19","MUE 9"
"fue 24","MUE 13"
"fue 33","MUE 17"
"fue 39","MUE 7"
"fue 40","MUE 5"
"fue 44","MUE 24"
"fue 45","MUE 32"
"fue 47","MUE 6"
"fue 48","MUE 2"
"fue 49","MUE 3"
"fue 50","MUE 11"
"fue 51","MUE 21"
"fue 58","MUE 30"
"fue 63","MUE 16"
"fue 65","MUE 8"
"fue 68","MUE 12"
"fue 70","MUE 15"
"fue 73","MUE 36"
"fue 75","MUE 23"
"fue 76","MUE 10"
"fue 77","MUE 35"
"fue 78","MUE 20"
"fue 79","MUE 27"
"fue 83","MUE 29"
"fue 86","MUE 33"
"fue 88","MUE 4"
"fue 89","MUE 22"
