"fue","MUE"
"fue 1","MUE 29"
"fue 2","MUE 4"
"fue 5","MUE 22"
"fue 7","MUE 12"
"fue 10","MUE 6"
"fue 14","MUE 30"
"fue 22","MUE 1"
"fue 23","MUE 20"
"fue 25","MUE 28"
"fue 26","MUE 34"
"fue 27","MUE 32"
"fue 28","MUE 26"
"fue 33","MUE 35"
"fue 35","MUE 19"
"fue 38","MUE 21"
"fue 40","MUE 8"
"fue 42","MUE 24"
"fue 43","MUE 18"
"fue 44","MUE 31"
"fue 46","MUE 14"
"fue 47","MUE 10"
"fue 49","MUE 13"
"fue 53","MUE 9"
"fue 55","MUE 5"
"fue 56","MUE 36"
"fue 59","MUE 2"
"fue 61","MUE 17"
"fue 62","MUE 23"
"fue 63","MUE 11"
"fue 68","MUE 16"
"fue 69","MUE 3"
"fue 74","MUE 15"
"fue 75","MUE 27"
"fue 76","MUE 25"
"fue 77","MUE 7"
"fue 78","MUE 33"
