"fue","MUE"
"fue 2","MUE 33"
"fue 4","MUE 25"
"fue 6","MUE 31"
"fue 7","MUE 24"
"fue 8","MUE 27"
"fue 10","MUE 30"
"fue 14","MUE 34"
"fue 16","MUE 11"
"fue 17","MUE 20"
"fue 24","MUE 3"
"fue 27","MUE 26"
"fue 28","MUE 17"
"fue 29","MUE 35"
"fue 30","MUE 9"
"fue 32","MUE 12"
"fue 33","MUE 5"
"fue 35","MUE 28"
"fue 40","MUE 13"
"fue 42","MUE 16"
"fue 43","MUE 7"
"fue 44","MUE 21"
"fue 46","MUE 2"
"fue 47","MUE 4"
"fue 56","MUE 22"
"fue 57","MUE 18"
"fue 61","MUE 8"
"fue 64","MUE 6"
"fue 69","MUE 36"
"fue 71","MUE 1"
"fue 72","MUE 15"
"fue 75","MUE 23"
"fue 79","MUE 29"
"fue 80","MUE 19"
"fue 82","MUE 32"
"fue 83","MUE 14"
"fue 84","MUE 10"
