"fue","MUE"
"fue 1","MUE 8"
"fue 2","MUE 22"
"fue 3","MUE 23"
"fue 4","MUE 31"
"fue 5","MUE 35"
"fue 7","MUE 4"
"fue 8","MUE 30"
"fue 9","MUE 13"
"fue 11","MUE 19"
"fue 12","MUE 29"
"fue 13","MUE 34"
"fue 14","MUE 12"
"fue 15","MUE 25"
"fue 16","MUE 36"
"fue 18","MUE 2"
"fue 19","MUE 20"
"fue 21","MUE 28"
"fue 22","MUE 33"
"fue 24","MUE 7"
"fue 25","MUE 5"
"fue 27","MUE 14"
"fue 29","MUE 21"
"fue 30","MUE 10"
"fue 31","MUE 1"
"fue 36","MUE 17"
"fue 41","MUE 6"
"fue 42","MUE 18"
"fue 43","MUE 15"
"fue 45","MUE 9"
"fue 50","MUE 32"
"fue 51","MUE 3"
"fue 53","MUE 16"
"fue 55","MUE 27"
"fue 56","MUE 11"
"fue 57","MUE 26"
"fue 62","MUE 24"
