"fue","MUE"
"fue 1","MUE 4"
"fue 2","MUE 23"
"fue 3","MUE 10"
"fue 5","MUE 17"
"fue 6","MUE 3"
"fue 7","MUE 8"
"fue 8","MUE 19"
"fue 9","MUE 25"
"fue 10","MUE 36"
"fue 11","MUE 16"
"fue 14","MUE 33"
"fue 15","MUE 21"
"fue 16","MUE 7"
"fue 18","MUE 18"
"fue 19","MUE 2"
"fue 20","MUE 29"
"fue 23","MUE 35"
"fue 25","MUE 1"
"fue 26","MUE 5"
"fue 30","MUE 24"
"fue 31","MUE 34"
"fue 34","MUE 31"
"fue 36","MUE 11"
"fue 37","MUE 22"
"fue 38","MUE 26"
"fue 39","MUE 27"
"fue 40","MUE 9"
"fue 44","MUE 13"
"fue 45","MUE 28"
"fue 47","MUE 14"
"fue 48","MUE 20"
"fue 49","MUE 12"
"fue 50","MUE 6"
"fue 51","MUE 15"
"fue 52","MUE 32"
"fue 53","MUE 30"
