"fue","MUE"
"fue 1","MUE 18"
"fue 5","MUE 1"
"fue 6","MUE 23"
"fue 8","MUE 6"
"fue 9","MUE 21"
"fue 10","MUE 11"
"fue 11","MUE 30"
"fue 12","MUE 7"
"fue 14","MUE 24"
"fue 15","MUE 22"
"fue 16","MUE 16"
"fue 17","MUE 28"
"fue 18","MUE 12"
"fue 19","MUE 13"
"fue 20","MUE 8"
"fue 23","MUE 26"
"fue 24","MUE 19"
"fue 26","MUE 31"
"fue 28","MUE 9"
"fue 33","MUE 4"
"fue 34","MUE 33"
"fue 35","MUE 14"
"fue 36","MUE 34"
"fue 37","MUE 17"
"fue 41","MUE 27"
"fue 42","MUE 15"
"fue 44","MUE 5"
"fue 45","MUE 20"
"fue 46","MUE 2"
"fue 47","MUE 32"
"fue 49","MUE 36"
"fue 52","MUE 25"
"fue 53","MUE 3"
"fue 57","MUE 10"
"fue 59","MUE 29"
"fue 60","MUE 35"
