"fue","MUE"
"fue 7","MUE 30"
"fue 10","MUE 25"
"fue 11","MUE 17"
"fue 12","MUE 13"
"fue 14","MUE 20"
"fue 18","MUE 36"
"fue 19","MUE 28"
"fue 20","MUE 4"
"fue 21","MUE 14"
"fue 23","MUE 16"
"fue 24","MUE 23"
"fue 25","MUE 10"
"fue 26","MUE 8"
"fue 27","MUE 6"
"fue 29","MUE 1"
"fue 31","MUE 29"
"fue 35","MUE 22"
"fue 37","MUE 12"
"fue 41","MUE 24"
"fue 45","MUE 32"
"fue 49","MUE 19"
"fue 50","MUE 11"
"fue 53","MUE 21"
"fue 59","MUE 31"
"fue 68","MUE 34"
"fue 70","MUE 26"
"fue 72","MUE 15"
"fue 74","MUE 3"
"fue 75","MUE 7"
"fue 76","MUE 5"
"fue 79","MUE 33"
"fue 80","MUE 2"
"fue 85","MUE 27"
"fue 87","MUE 18"
"fue 88","MUE 9"
"fue 90","MUE 35"
