"fue","MUE"
"fue 4","MUE 5"
"fue 5","MUE 15"
"fue 7","MUE 21"
"fue 12","MUE 17"
"fue 16","MUE 13"
"fue 17","MUE 11"
"fue 19","MUE 30"
"fue 20","MUE 22"
"fue 25","MUE 35"
"fue 26","MUE 32"
"fue 27","MUE 9"
"fue 28","MUE 36"
"fue 30","MUE 8"
"fue 31","MUE 10"
"fue 32","MUE 28"
"fue 35","MUE 19"
"fue 37","MUE 33"
"fue 38","MUE 7"
"fue 40","MUE 34"
"fue 42","MUE 27"
"fue 43","MUE 25"
"fue 44","MUE 3"
"fue 49","MUE 18"
"fue 51","MUE 1"
"fue 54","MUE 24"
"fue 55","MUE 26"
"fue 56","MUE 29"
"fue 57","MUE 2"
"fue 59","MUE 31"
"fue 60","MUE 4"
"fue 61","MUE 6"
"fue 62","MUE 16"
"fue 63","MUE 14"
"fue 64","MUE 23"
"fue 69","MUE 20"
"fue 72","MUE 12"
