"fue","MUE"
"fue 3","MUE 11"
"fue 4","MUE 20"
"fue 6","MUE 19"
"fue 11","MUE 3"
"fue 12","MUE 31"
"fue 13","MUE 17"
"fue 14","MUE 10"
"fue 15","MUE 16"
"fue 16","MUE 27"
"fue 18","MUE 22"
"fue 20","MUE 23"
"fue 23","MUE 18"
"fue 25","MUE 36"
"fue 26","MUE 4"
"fue 28","MUE 25"
"fue 29","MUE 32"
"fue 32","MUE 28"
"fue 33","MUE 26"
"fue 34","MUE 2"
"fue 35","MUE 14"
"fue 36","MUE 35"
"fue 37","MUE 8"
"fue 39","MUE 29"
"fue 40","MUE 33"
"fue 46","MUE 34"
"fue 48","MUE 9"
"fue 51","MUE 13"
"fue 53","MUE 5"
"fue 54","MUE 7"
"fue 55","MUE 21"
"fue 58","MUE 30"
"fue 59","MUE 1"
"fue 61","MUE 6"
"fue 62","MUE 24"
"fue 63","MUE 12"
"fue 66","MUE 15"
