"fue","MUE"
"fue 4","MUE 2"
"fue 5","MUE 4"
"fue 6","MUE 6"
"fue 9","MUE 8"
"fue 11","MUE 9"
"fue 14","MUE 10"
"fue 15","MUE 18"
"fue 17","MUE 17"
"fue 19","MUE 23"
"fue 21","MUE 7"
"fue 23","MUE 1"
"fue 24","MUE 25"
"fue 27","MUE 26"
"fue 29","MUE 16"
"fue 31","MUE 14"
"fue 32","MUE 15"
"fue 34","MUE 11"
"fue 35","MUE 19"
"fue 36","MUE 35"
"fue 38","MUE 32"
"fue 39","MUE 30"
"fue 40","MUE 27"
"fue 41","MUE 34"
"fue 44","MUE 28"
"fue 45","MUE 24"
"fue 48","MUE 20"
"fue 50","MUE 13"
"fue 52","MUE 33"
"fue 54","MUE 29"
"fue 55","MUE 5"
"fue 56","MUE 12"
"fue 60","MUE 21"
"fue 61","MUE 36"
"fue 63","MUE 3"
"fue 64","MUE 22"
"fue 65","MUE 31"
