"fue","MUE"
"fue 2","MUE 15"
"fue 9","MUE 17"
"fue 11","MUE 25"
"fue 14","MUE 10"
"fue 15","MUE 3"
"fue 16","MUE 12"
"fue 17","MUE 11"
"fue 19","MUE 14"
"fue 20","MUE 1"
"fue 21","MUE 5"
"fue 24","MUE 9"
"fue 28","MUE 6"
"fue 31","MUE 24"
"fue 35","MUE 7"
"fue 42","MUE 16"
"fue 49","MUE 19"
"fue 51","MUE 31"
"fue 56","MUE 30"
"fue 57","MUE 13"
"fue 58","MUE 21"
"fue 60","MUE 32"
"fue 63","MUE 18"
"fue 64","MUE 26"
"fue 66","MUE 34"
"fue 68","MUE 35"
"fue 69","MUE 23"
"fue 73","MUE 27"
"fue 74","MUE 8"
"fue 75","MUE 22"
"fue 76","MUE 4"
"fue 77","MUE 33"
"fue 78","MUE 2"
"fue 79","MUE 36"
"fue 80","MUE 28"
"fue 81","MUE 29"
"fue 84","MUE 20"
