"fue","MUE"
"fue 2","MUE 30"
"fue 3","MUE 19"
"fue 10","MUE 32"
"fue 11","MUE 4"
"fue 12","MUE 33"
"fue 14","MUE 36"
"fue 16","MUE 21"
"fue 20","MUE 20"
"fue 23","MUE 28"
"fue 25","MUE 22"
"fue 27","MUE 17"
"fue 29","MUE 27"
"fue 30","MUE 31"
"fue 31","MUE 18"
"fue 33","MUE 23"
"fue 36","MUE 7"
"fue 37","MUE 10"
"fue 41","MUE 34"
"fue 43","MUE 12"
"fue 44","MUE 24"
"fue 47","MUE 35"
"fue 48","MUE 15"
"fue 50","MUE 6"
"fue 51","MUE 29"
"fue 53","MUE 2"
"fue 55","MUE 1"
"fue 58","MUE 8"
"fue 60","MUE 13"
"fue 62","MUE 11"
"fue 63","MUE 16"
"fue 64","MUE 5"
"fue 67","MUE 3"
"fue 68","MUE 25"
"fue 79","MUE 14"
"fue 81","MUE 26"
"fue 82","MUE 9"
