"fue","MUE"
"fue 3","MUE 36"
"fue 4","MUE 23"
"fue 11","MUE 12"
"fue 14","MUE 10"
"fue 17","MUE 9"
"fue 21","MUE 25"
"fue 22","MUE 19"
"fue 23","MUE 1"
"fue 27","MUE 20"
"fue 29","MUE 29"
"fue 30","MUE 26"
"fue 34","MUE 8"
"fue 35","MUE 16"
"fue 36","MUE 22"
"fue 37","MUE 4"
"fue 40","MUE 13"
"fue 42","MUE 24"
"fue 43","MUE 6"
"fue 45","MUE 18"
"fue 48","MUE 15"
"fue 51","MUE 21"
"fue 52","MUE 32"
"fue 54","MUE 34"
"fue 58","MUE 14"
"fue 59","MUE 27"
"fue 61","MUE 11"
"fue 63","MUE 3"
"fue 67","MUE 33"
"fue 68","MUE 17"
"fue 71","MUE 35"
"fue 74","MUE 2"
"fue 75","MUE 30"
"fue 77","MUE 28"
"fue 80","MUE 31"
"fue 81","MUE 5"
"fue 83","MUE 7"
