"fue","MUE"
"fue 2","MUE 29"
"fue 3","MUE 12"
"fue 7","MUE 11"
"fue 8","MUE 28"
"fue 10","MUE 6"
"fue 12","MUE 20"
"fue 14","MUE 14"
"fue 15","MUE 26"
"fue 16","MUE 31"
"fue 17","MUE 35"
"fue 18","MUE 32"
"fue 22","MUE 34"
"fue 24","MUE 2"
"fue 25","MUE 8"
"fue 26","MUE 27"
"fue 27","MUE 23"
"fue 28","MUE 17"
"fue 29","MUE 16"
"fue 31","MUE 36"
"fue 32","MUE 25"
"fue 33","MUE 18"
"fue 34","MUE 19"
"fue 35","MUE 21"
"fue 36","MUE 10"
"fue 40","MUE 24"
"fue 45","MUE 1"
"fue 46","MUE 13"
"fue 47","MUE 9"
"fue 51","MUE 15"
"fue 52","MUE 33"
"fue 53","MUE 3"
"fue 54","MUE 30"
"fue 56","MUE 5"
"fue 58","MUE 4"
"fue 60","MUE 22"
"fue 64","MUE 7"
