"fue","MUE"
"fue 4","MUE 22"
"fue 6","MUE 33"
"fue 8","MUE 17"
"fue 12","MUE 18"
"fue 19","MUE 26"
"fue 23","MUE 28"
"fue 28","MUE 23"
"fue 31","MUE 3"
"fue 32","MUE 12"
"fue 34","MUE 1"
"fue 36","MUE 36"
"fue 37","MUE 16"
"fue 41","MUE 8"
"fue 44","MUE 30"
"fue 45","MUE 35"
"fue 48","MUE 6"
"fue 49","MUE 11"
"fue 50","MUE 24"
"fue 51","MUE 15"
"fue 52","MUE 29"
"fue 53","MUE 14"
"fue 58","MUE 34"
"fue 60","MUE 27"
"fue 61","MUE 13"
"fue 65","MUE 20"
"fue 66","MUE 9"
"fue 67","MUE 7"
"fue 69","MUE 5"
"fue 72","MUE 25"
"fue 74","MUE 32"
"fue 75","MUE 4"
"fue 79","MUE 10"
"fue 83","MUE 2"
"fue 84","MUE 21"
"fue 87","MUE 31"
"fue 89","MUE 19"
