"fue","MUE"
"fue 1","MUE 11"
"fue 5","MUE 20"
"fue 6","MUE 14"
"fue 7","MUE 28"
"fue 11","MUE 27"
"fue 12","MUE 4"
"fue 13","MUE 5"
"fue 14","MUE 19"
"fue 19","MUE 8"
"fue 20","MUE 15"
"fue 21","MUE 32"
"fue 22","MUE 16"
"fue 23","MUE 29"
"fue 29","MUE 26"
"fue 30","MUE 3"
"fue 36","MUE 30"
"fue 40","MUE 33"
"fue 41","MUE 13"
"fue 43","MUE 22"
"fue 44","MUE 9"
"fue 45","MUE 12"
"fue 47","MUE 23"
"fue 50","MUE 34"
"fue 51","MUE 35"
"fue 53","MUE 1"
"fue 54","MUE 31"
"fue 55","MUE 36"
"fue 57","MUE 18"
"fue 59","MUE 21"
"fue 61","MUE 24"
"fue 66","MUE 25"
"fue 71","MUE 17"
"fue 73","MUE 6"
"fue 74","MUE 10"
"fue 75","MUE 7"
"fue 82","MUE 2"
