"fue","MUE"
"fue 7","MUE 24"
"fue 12","MUE 19"
"fue 14","MUE 28"
"fue 15","MUE 7"
"fue 18","MUE 31"
"fue 19","MUE 5"
"fue 20","MUE 10"
"fue 23","MUE 3"
"fue 26","MUE 18"
"fue 27","MUE 1"
"fue 28","MUE 2"
"fue 32","MUE 22"
"fue 34","MUE 9"
"fue 36","MUE 21"
"fue 38","MUE 17"
"fue 40","MUE 27"
"fue 42","MUE 13"
"fue 45","MUE 12"
"fue 46","MUE 6"
"fue 48","MUE 16"
"fue 51","MUE 29"
"fue 54","MUE 14"
"fue 56","MUE 34"
"fue 60","MUE 20"
"fue 63","MUE 30"
"fue 64","MUE 35"
"fue 65","MUE 23"
"fue 66","MUE 15"
"fue 67","MUE 4"
"fue 70","MUE 32"
"fue 71","MUE 25"
"fue 72","MUE 26"
"fue 74","MUE 11"
"fue 76","MUE 33"
"fue 77","MUE 36"
"fue 78","MUE 8"
