"fue","MUE"
"fue 2","MUE 1"
"fue 4","MUE 4"
"fue 6","MUE 9"
"fue 8","MUE 29"
"fue 10","MUE 20"
"fue 12","MUE 5"
"fue 14","MUE 35"
"fue 16","MUE 8"
"fue 18","MUE 7"
"fue 21","MUE 26"
"fue 23","MUE 18"
"fue 27","MUE 6"
"fue 30","MUE 33"
"fue 32","MUE 15"
"fue 35","MUE 12"
"fue 36","MUE 32"
"fue 37","MUE 27"
"fue 38","MUE 28"
"fue 41","MUE 23"
"fue 42","MUE 25"
"fue 44","MUE 17"
"fue 45","MUE 21"
"fue 47","MUE 3"
"fue 48","MUE 16"
"fue 52","MUE 22"
"fue 53","MUE 14"
"fue 55","MUE 36"
"fue 56","MUE 19"
"fue 60","MUE 30"
"fue 62","MUE 13"
"fue 63","MUE 11"
"fue 66","MUE 31"
"fue 67","MUE 10"
"fue 69","MUE 24"
"fue 71","MUE 34"
"fue 72","MUE 2"
