"fue","MUE"
"fue 1","MUE 23"
"fue 2","MUE 10"
"fue 3","MUE 2"
"fue 4","MUE 34"
"fue 5","MUE 8"
"fue 6","MUE 12"
"fue 7","MUE 32"
"fue 10","MUE 26"
"fue 19","MUE 13"
"fue 22","MUE 17"
"fue 24","MUE 11"
"fue 26","MUE 27"
"fue 28","MUE 4"
"fue 29","MUE 29"
"fue 31","MUE 30"
"fue 32","MUE 18"
"fue 34","MUE 6"
"fue 36","MUE 22"
"fue 40","MUE 20"
"fue 41","MUE 14"
"fue 42","MUE 31"
"fue 47","MUE 16"
"fue 48","MUE 35"
"fue 51","MUE 36"
"fue 54","MUE 1"
"fue 60","MUE 25"
"fue 61","MUE 33"
"fue 63","MUE 9"
"fue 64","MUE 3"
"fue 69","MUE 21"
"fue 70","MUE 15"
"fue 71","MUE 24"
"fue 73","MUE 7"
"fue 75","MUE 19"
"fue 76","MUE 28"
"fue 78","MUE 5"
