"fue","MUE"
"fue 1","MUE 19"
"fue 6","MUE 17"
"fue 10","MUE 29"
"fue 11","MUE 4"
"fue 13","MUE 22"
"fue 16","MUE 20"
"fue 21","MUE 32"
"fue 24","MUE 25"
"fue 27","MUE 11"
"fue 29","MUE 13"
"fue 30","MUE 21"
"fue 31","MUE 18"
"fue 33","MUE 27"
"fue 34","MUE 33"
"fue 35","MUE 14"
"fue 36","MUE 6"
"fue 37","MUE 34"
"fue 39","MUE 12"
"fue 40","MUE 35"
"fue 42","MUE 16"
"fue 47","MUE 5"
"fue 48","MUE 31"
"fue 49","MUE 30"
"fue 53","MUE 36"
"fue 54","MUE 8"
"fue 55","MUE 2"
"fue 57","MUE 26"
"fue 59","MUE 1"
"fue 61","MUE 10"
"fue 62","MUE 23"
"fue 63","MUE 9"
"fue 68","MUE 15"
"fue 70","MUE 3"
"fue 75","MUE 7"
"fue 77","MUE 28"
"fue 85","MUE 24"
