"fue","MUE"
"fue 1","MUE 32"
"fue 2","MUE 8"
"fue 3","MUE 28"
"fue 6","MUE 21"
"fue 7","MUE 34"
"fue 12","MUE 2"
"fue 17","MUE 35"
"fue 18","MUE 27"
"fue 21","MUE 3"
"fue 22","MUE 25"
"fue 27","MUE 19"
"fue 31","MUE 12"
"fue 32","MUE 36"
"fue 33","MUE 13"
"fue 34","MUE 18"
"fue 38","MUE 22"
"fue 41","MUE 7"
"fue 42","MUE 17"
"fue 44","MUE 26"
"fue 47","MUE 20"
"fue 49","MUE 30"
"fue 50","MUE 6"
"fue 52","MUE 5"
"fue 54","MUE 1"
"fue 60","MUE 14"
"fue 61","MUE 11"
"fue 62","MUE 33"
"fue 66","MUE 24"
"fue 67","MUE 4"
"fue 69","MUE 9"
"fue 70","MUE 10"
"fue 71","MUE 16"
"fue 73","MUE 29"
"fue 75","MUE 31"
"fue 77","MUE 23"
"fue 78","MUE 15"
