"fue","MUE"
"fue 1","MUE 26"
"fue 2","MUE 35"
"fue 3","MUE 9"
"fue 7","MUE 25"
"fue 10","MUE 1"
"fue 11","MUE 19"
"fue 12","MUE 14"
"fue 15","MUE 29"
"fue 16","MUE 36"
"fue 19","MUE 16"
"fue 20","MUE 18"
"fue 22","MUE 21"
"fue 23","MUE 6"
"fue 26","MUE 28"
"fue 28","MUE 2"
"fue 30","MUE 30"
"fue 31","MUE 13"
"fue 32","MUE 3"
"fue 33","MUE 31"
"fue 35","MUE 15"
"fue 36","MUE 12"
"fue 37","MUE 4"
"fue 39","MUE 11"
"fue 40","MUE 20"
"fue 42","MUE 7"
"fue 43","MUE 27"
"fue 44","MUE 8"
"fue 46","MUE 22"
"fue 48","MUE 23"
"fue 49","MUE 33"
"fue 52","MUE 34"
"fue 53","MUE 32"
"fue 55","MUE 10"
"fue 56","MUE 24"
"fue 57","MUE 17"
"fue 58","MUE 5"
