"fue","MUE"
"fue 1","MUE 20"
"fue 2","MUE 10"
"fue 4","MUE 32"
"fue 7","MUE 13"
"fue 14","MUE 33"
"fue 15","MUE 36"
"fue 17","MUE 3"
"fue 20","MUE 29"
"fue 23","MUE 35"
"fue 25","MUE 27"
"fue 27","MUE 8"
"fue 28","MUE 2"
"fue 29","MUE 1"
"fue 30","MUE 11"
"fue 31","MUE 4"
"fue 32","MUE 7"
"fue 39","MUE 28"
"fue 46","MUE 14"
"fue 47","MUE 5"
"fue 48","MUE 25"
"fue 49","MUE 12"
"fue 52","MUE 31"
"fue 57","MUE 15"
"fue 59","MUE 24"
"fue 60","MUE 23"
"fue 62","MUE 30"
"fue 64","MUE 19"
"fue 68","MUE 22"
"fue 71","MUE 21"
"fue 74","MUE 9"
"fue 77","MUE 16"
"fue 78","MUE 18"
"fue 79","MUE 6"
"fue 82","MUE 17"
"fue 85","MUE 26"
"fue 90","MUE 34"
