"fue","MUE"
"fue 2","MUE 11"
"fue 10","MUE 2"
"fue 16","MUE 9"
"fue 17","MUE 17"
"fue 21","MUE 8"
"fue 24","MUE 22"
"fue 27","MUE 13"
"fue 29","MUE 26"
"fue 31","MUE 3"
"fue 32","MUE 34"
"fue 33","MUE 32"
"fue 34","MUE 18"
"fue 37","MUE 29"
"fue 39","MUE 1"
"fue 41","MUE 10"
"fue 45","MUE 15"
"fue 46","MUE 31"
"fue 47","MUE 20"
"fue 48","MUE 4"
"fue 51","MUE 19"
"fue 55","MUE 24"
"fue 56","MUE 28"
"fue 58","MUE 35"
"fue 59","MUE 7"
"fue 61","MUE 33"
"fue 62","MUE 27"
"fue 63","MUE 12"
"fue 64","MUE 5"
"fue 66","MUE 14"
"fue 67","MUE 6"
"fue 70","MUE 23"
"fue 71","MUE 30"
"fue 73","MUE 21"
"fue 74","MUE 16"
"fue 77","MUE 36"
"fue 78","MUE 25"
