"fue","MUE"
"fue 2","MUE 9"
"fue 3","MUE 31"
"fue 4","MUE 33"
"fue 5","MUE 5"
"fue 7","MUE 36"
"fue 10","MUE 15"
"fue 12","MUE 35"
"fue 18","MUE 32"
"fue 21","MUE 24"
"fue 23","MUE 23"
"fue 24","MUE 28"
"fue 25","MUE 20"
"fue 28","MUE 8"
"fue 29","MUE 25"
"fue 30","MUE 18"
"fue 32","MUE 11"
"fue 33","MUE 10"
"fue 35","MUE 17"
"fue 38","MUE 6"
"fue 39","MUE 27"
"fue 42","MUE 22"
"fue 43","MUE 13"
"fue 44","MUE 2"
"fue 51","MUE 12"
"fue 53","MUE 7"
"fue 54","MUE 19"
"fue 55","MUE 21"
"fue 57","MUE 16"
"fue 58","MUE 3"
"fue 59","MUE 26"
"fue 61","MUE 30"
"fue 63","MUE 29"
"fue 66","MUE 14"
"fue 67","MUE 4"
"fue 68","MUE 1"
"fue 69","MUE 34"
