"fue","MUE"
"fue 2","MUE 18"
"fue 3","MUE 4"
"fue 4","MUE 31"
"fue 5","MUE 3"
"fue 6","MUE 1"
"fue 7","MUE 23"
"fue 10","MUE 28"
"fue 20","MUE 22"
"fue 21","MUE 7"
"fue 22","MUE 2"
"fue 26","MUE 27"
"fue 27","MUE 19"
"fue 29","MUE 16"
"fue 31","MUE 25"
"fue 32","MUE 12"
"fue 42","MUE 11"
"fue 45","MUE 33"
"fue 47","MUE 9"
"fue 48","MUE 6"
"fue 49","MUE 29"
"fue 53","MUE 5"
"fue 57","MUE 10"
"fue 58","MUE 30"
"fue 60","MUE 14"
"fue 61","MUE 13"
"fue 62","MUE 17"
"fue 63","MUE 8"
"fue 66","MUE 34"
"fue 67","MUE 32"
"fue 68","MUE 24"
"fue 69","MUE 26"
"fue 71","MUE 15"
"fue 73","MUE 35"
"fue 74","MUE 36"
"fue 80","MUE 20"
"fue 84","MUE 21"
