"fue","MUE"
"fue 1","MUE 11"
"fue 2","MUE 30"
"fue 3","MUE 25"
"fue 4","MUE 29"
"fue 5","MUE 15"
"fue 8","MUE 23"
"fue 9","MUE 31"
"fue 10","MUE 26"
"fue 11","MUE 12"
"fue 13","MUE 5"
"fue 14","MUE 2"
"fue 15","MUE 33"
"fue 16","MUE 36"
"fue 18","MUE 14"
"fue 19","MUE 9"
"fue 20","MUE 18"
"fue 22","MUE 32"
"fue 25","MUE 20"
"fue 26","MUE 7"
"fue 27","MUE 19"
"fue 28","MUE 34"
"fue 29","MUE 10"
"fue 31","MUE 8"
"fue 32","MUE 35"
"fue 33","MUE 21"
"fue 34","MUE 13"
"fue 36","MUE 6"
"fue 37","MUE 1"
"fue 38","MUE 17"
"fue 39","MUE 28"
"fue 40","MUE 16"
"fue 41","MUE 3"
"fue 42","MUE 22"
"fue 44","MUE 27"
"fue 46","MUE 4"
"fue 47","MUE 24"
