"fue","MUE"
"fue 1","MUE 18"
"fue 4","MUE 25"
"fue 7","MUE 11"
"fue 9","MUE 34"
"fue 10","MUE 4"
"fue 11","MUE 10"
"fue 12","MUE 36"
"fue 13","MUE 22"
"fue 15","MUE 1"
"fue 18","MUE 8"
"fue 19","MUE 27"
"fue 21","MUE 21"
"fue 24","MUE 28"
"fue 29","MUE 9"
"fue 33","MUE 35"
"fue 38","MUE 16"
"fue 40","MUE 24"
"fue 43","MUE 31"
"fue 46","MUE 5"
"fue 47","MUE 2"
"fue 49","MUE 3"
"fue 51","MUE 17"
"fue 52","MUE 32"
"fue 54","MUE 30"
"fue 56","MUE 13"
"fue 57","MUE 14"
"fue 58","MUE 15"
"fue 59","MUE 12"
"fue 61","MUE 7"
"fue 64","MUE 33"
"fue 66","MUE 26"
"fue 67","MUE 19"
"fue 71","MUE 6"
"fue 77","MUE 23"
"fue 79","MUE 20"
"fue 81","MUE 29"
